NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
500100011;KZN;SABUYAZE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;ILEMBE;;GOVERNMENT;GOVERNMENT;31,0689;-29,1633;Maphumulo Local Municipality;NYAMAZANE;;;;WOZA AREA,EZIMANGWENI,MAPHUMULO,4470;Q1;1/3/1900;YES;RURAL;664;21
500100048;KZN;A.I. KAJEE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;TRUST LAND;29,9989;-29,2095;Mpofana Local Municipality;NONE;;MOOI RIVER;;37 MARKET STREET,MOOIRIVER,3300;Q4;1/3/1900;NO;RURAL;289;9
500100085;KZN;AJ MWELASE SENIOR SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,9379;-29,9339;Ethekwini Metropolitan Municipality;NONE;;LAMONTVILLE;;2381 BHUBESI STREET,LAMONTVILLE,DURBAN,4027;Q3;1/3/1900;YES;URBAN;792;24
500100122;KZN;AYS MEMORIAL PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,872;-29,9211;Ethekwini Metropolitan Municipality;MONTFORD;;MONTFORD;;723 ROAD,MONTFORD,DURBAN,4030;Q4;1/3/1900;NO;URBAN;621;27
500100196;KZN;ABAMBO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,7877;-29,7391;Ethekwini Metropolitan Municipality;MKHOLOMBE;;EMBO RESERVE;;EMBO RESERVE,HILLCREST,3650;Q2;1/3/1900;YES;RURAL;107;4
500100233;KZN;ABANTUNGWA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,711;-29,097;Inkosi Langalibalele Local Municipality;EMDWEBU;;;;EMDWEBU LOCATION,EMOWEBU,ESCOURT,3310;Q3;1/3/1900;YES;RURAL;419;15
500100270;KZN;ABAQULUSI HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;ZULULAND;;TRUST LAND;GOVERNMENT;31,0382;-27,4734;eDumbe Local Municipality;KLEINFONTEIN;;EKHUZENI;;BHADENI,PAULPIETERSBURG,PAUL PIETERSBURG,3180;Q1;1/3/1900;YES;RURAL;588;18
500100307;KZN;ABATHWA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMZINYATHI;;GOVERNMENT;GOVERNMENT;30,9467;-28,2564;Nqutu Local Municipality;EXCELSIOR;;NQUTHU;;1320 D-OGAZINI AREA,BABANANGO,VRYHEID,3100;Q1;1/3/1900;YES;RURAL;240;7
500100344;KZN;ACACIAVALE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,803;-28,5946;Alfred Duma Local Municipality;ACACIAVALE;;ACACIAVALE;;FOXGLOVE AVENUE,LADYSMITH ACACIAVALE WEST,LADYSMITH,3370;Q4;1/3/1900;NO;URBAN;983;28
500100381;KZN;ACTON HOMES PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,4065;-28,6455;Okhahlamba Local Municipality;ACTON HOMES;;BERGVILLE;;NOOITGEDACHT FARM,BERGVILLE,3350;Q3;1/3/1900;YES;RURAL;516;15
500100418;KZN;ADAMS SENIOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,8227;-30,0274;Ethekwini Metropolitan Municipality;ADAMS RURAL;;P.O. ADAMS MISSION;;10 SHELENI ROAD,ADAMS MISSION,AMANZIMTOTI,4100;Q3;1/3/1900;YES;RURAL;890;20
500100455;KZN;ADDINGTON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;31,0436;-29,8684;Ethekwini Metropolitan Municipality;WINDERMERE;;SOUTH BEACH;;43 BELL STREET,POINT,DURBAN,4069;Q5;1/3/1900;NO;URBAN;1508;48
500100529;KZN;DURBAN NORTH COLLEGE;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;UMLAZI;;GOVERNMENT;GOVERNMENT;31,0361;-29,8041;Ethekwini Metropolitan Municipality;PROSPECT HALL;;;;36 PROSPECT HALL ROAD,DURBAN NORTH,DURBAN,4053;Q5;1/3/1900;NO;URBAN;654;41
500100603;KZN;ALBERT FALLS PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,4285;-29,4189;uMshwathi Local Municipality;NEW HANOVER NU;;BROUGHTON PLACE;;5014 LOT OF BROUGHTON PLACE,CRAMOND,PIETERMARITZBURG,3220;Q2;1/3/1900;YES;RURAL;1108;34
500100640;KZN;ALBINI HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;PINETOWN;;CHURCH;Private;30,6872;-29,8356;Ethekwini Metropolitan Municipality;WATHANGA;;D 210 SHONGWENI ROAD;;210 D SECTION,NTSHONGWENI,HAMMARSDALE,3700;Q3;1/3/1900;YES;RURAL;860;26
500100677;KZN;ALDINVILLE SENIOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ILEMBE;;TRUST LAND;GOVERNMENT;31,2525;-29,3893;KwaDukuza Local Municipality;CHARLOTTEDALE;;GROUTVILLE MISSION RESERVE;;102 ROAD,GROUTVILLE MISSION RESERVE,KWADUKUZA,4450;Q3;1/3/1900;YES;URBAN;1398;46
500100751;KZN;ALENCON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,8996;-29,9045;Ethekwini Metropolitan Municipality;UMLAZI U;;WOODHURST;;ASTRAAL DRIVE,CHATSWORTH,DURBAN,4030;Q4;1/3/1900;NO;URBAN;309;10
500100788;KZN;ALEXANDRA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,3886;-29,6168;The Msunduzi Local Municipality;SCOTTSVILLE;;SCOTTSVILLE;;53 ALEXANDRA STREET,SCOTTVILLE,PIETERMARITZBURG,3209;Q5;1/3/1900;NO;URBAN;1027;51
500100825;KZN;ALIPORE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,9636;-29,9457;Ethekwini Metropolitan Municipality;MEREWENT;;MEREBANK;;10 ALIPORE ROAD,MEREBANK,DURBAN,4059;Q4;1/3/1900;NO;URBAN;928;25
500100862;KZN;ALLANDALE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,411;-29,5658;The Msunduzi Local Municipality;RAISETHORPE;;ALLANDALE;;64 KHAN ROAD,ALLANDALE,PEITERMARITZBURG,3207;Q4;1/3/1900;NO;URBAN;1021;34
500100936;KZN;ALLINGHAM PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,9846;-29,6994;Ethekwini Metropolitan Municipality;WESTHAM;;WESTHAM;;312 FERNHAM ,WESTHAM DRIVE,PHOENIX,DURBAN,4300;Q4;1/3/1900;NO;URBAN;671;23
500100973;KZN;ALOE PARK PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,7886;-28,5834;Alfred Duma Local Municipality;ALOE PARK;;ALOE PARK;;6 DRIVIDIAN ROAD,LADYSMITH,3370;Q5;1/3/1900;NO;URBAN;996;32
500101010;KZN;ALPHA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ZULULAND;;PRIVATE;GOVERNMENT;31,1059;-27,744;Abaqulusi Local Municipality;VRYHEID NU;;HLOBANE;;168 NONGOMA ROAD,UMKUZE,VRYHEID,3145;Q1;1/3/1900;YES;RURAL;46;2
500101047;KZN;ALSTON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,3828;-29,5896;The Msunduzi Local Municipality;ATHLONE;;PMB CENTRAL;;GREYLING ROAD,PIETERMARITZBURG,3200;Q4;1/3/1900;NO;URBAN;1186;38
500101084;KZN;ALTONA SENIOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ZULULAND;;TRUST LAND;GOVERNMENT;31,2181;-27,3818;UPhongolo Local Municipality;BONGASPOORT;;PONGOLA;;NTUMBANE AREA,PIET RETIEF,2380;Q2;1/3/1900;YES;RURAL;205;6
500101121;KZN;ALVA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;UMZINYATHI;;TRUST LAND;GOVERNMENT;30,4035;-28,5028;Msinga Local Municipality;DUNDEE NU;FREIBERG;HELPMEKAAR;;FREIBERG FARM,SIBONGILE,DUNDEE,3000;Q1;1/3/1900;YES;RURAL;245;9
500101158;KZN;ICESA MATRIC;OPEN;INDEPENDENT;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMGUNGUNDLOVU;;PRIVATE;Private;30,3848;-29,5992;The Msunduzi Local Municipality;TO BE UPDATED;;WORLDS VIEW;;WORLDS VIEW,UMNGENI RURAL,3201;N/A;1/3/1900;NO;UNKNOWN;;
500101195;KZN;A.M. MOOLLA SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;ILEMBE;;GOVERNMENT;GOVERNMENT;30,8502;-29,5396;Ndwedwe Local Municipality;SHANGASE VILLAGE;THAFAMASI TRIBAL AUTHORTY;THAFAMASI;;1512 D SECTION,THAFAMASI TRIBAL AUTHORTY,THAFAMASI TRIBAL AUTHORTY,VERULAM,4343;Q1;1/3/1900;YES;RURAL;128;5
500101269;KZN;AMABUTHO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ILEMBE;;GOVERNMENT;GOVERNMENT;30,95003;-29,36705;Ndwedwe Local Municipality;INSUZE;;;;FAWNLEASE NSUZE AREA,OZWATHINI,TONGAAT,3242;Q2;1/3/1900;YES;RURAL;140;4
500101306;KZN;AMABUYE SECONDARY  SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;KING CETSHWAYO;;GOVERNMENT;GOVERNMENT;31,9563;-28,8634;uMhlathuze Local Municipality;MABUYENI;;AMABUYE RESERVE;;DUBE TRIBAL AUTHORITY,ESIKHAWINI,3887;Q2;1/3/1900;YES;RURAL;644;21
500101343;KZN;AMADADA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;AMAJUBA;;GOVERNMENT;GOVERNMENT;30,0464;-27,74;Newcastle Local Municipality;MADADENI 3K;;MADADENI;;3 MADADENI SECTION,MADADENI,NEWCASTLE,2951;Q3;1/3/1900;YES;URBAN;312;12
500101380;KZN;AMAGCINO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,8213;-30,1365;Ethekwini Metropolitan Municipality;UMBUMBULU;;UMGABABA;;SCHOOL ROAD,UMGABABA,MANZIMTOTI,4155;Q3;1/3/1900;YES;RURAL;1396;43
500101417;KZN;AMAHLAYA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UGU;;GOVERNMENT;GOVERNMENT;30,4129;-30,3508;Umzumbe Local Municipality;EKUBUSISWENI;;MGAYI AREA;;FAFA ROAD,UMZINTO,4200;Q1;1/3/1900;YES;RURAL;286;10
500101454;KZN;AMAHLONGWA JUNIOUR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UGU;;GOVERNMENT;GOVERNMENT;30,7289;-30,2365;Umdoni Local Municipality;AMAHLONGWA;;UMKOMAAS;;MAHLONGWA MISSION,UMKOMAAS,4170;Q2;1/3/1900;YES;RURAL;690;21
500101491;KZN;AMAHLUBI SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UTHUKELA;;CHURCH;GOVERNMENT;29,7113;-28,9785;Inkosi Langalibalele Local Municipality;EMPANGWENI;;DRAYCOTT;;LOSKOP ROAD,WEMBEZI,ESCOURT,3310;Q3;1/3/1900;YES;RURAL;1317;37
500101528;KZN;AMAHOBE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;AMAJUBA;;TRUST LAND;GOVERNMENT;29,8738;-27,4736;Newcastle Local Municipality;NEWCASTLE NU;;NEWCASTLE;;AMAJUBA FOREST,VLAM,NEWCASTLE,2940;Q1;1/3/1900;YES;RURAL;130;7
500101565;KZN;AMAHUKU PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UTHUKELA;;TRUST LAND;GOVERNMENT;29,7439;-28,3331;Alfred Duma Local Municipality;DOORNHOEK;;EMAHUKWINI / DOORNHOEK;;DOORHOEK EMAHIKWINI,DRIEFONTEIN,LADYSMITH,3370;Q3;1/3/1900;YES;RURAL;318;9
500101602;KZN;HOËRSKOOL AMAJUBA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;AMAJUBA;;GOVERNMENT;GOVERNMENT;29,9607;-27,7338;Newcastle Local Municipality;BARRY HERTZOG PARK;;BARRY HERTZOG PARK;;20 LOUIS TRICHARD STREET,BARRYHERTZOG PARK,NEWCASTLE,2940;Q5;1/3/1900;NO;URBAN;1047;55
500101639;KZN;AMAKHEMFUNDO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMZINYATHI;;GOVERNMENT;GOVERNMENT;30,1575;-28,1948;Endumeni Local Municipality;THAMBALIHLE;SITHEMBILE LOCATION;GLENCOE;;NDUMENI STREET,SITHEMBILE LOCATION,GLENCOE,2930;Q3;1/3/1900;YES;URBAN;672;26
500101676;KZN;AMAKHOLWA SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,2882;-29,6782;The Msunduzi Local Municipality;NEWTOWN;;EDENDALE;;SINATHING ROAD,EDENDALE,PIETERMARITZBURG,3217;Q3;1/3/1900;YES;URBAN;811;26
500101713;KZN;AMAKHWATHA  PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ZULULAND;;GOVERNMENT;GOVERNMENT;30,8137;-27,7777;Abaqulusi Local Municipality;TAMBOEKIESDRAAI;;VRYHEID;;551 STRETCH CRESCENT,BHEKUZULU,VRYHEID,3100;Q1;1/3/1900;YES;RURAL;957;30
500101750;KZN;AMANDAWE JUNIOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UGU;;GOVERNMENT;GOVERNMENT;30,7131;-30,258;Umdoni Local Municipality;AMANDAWE;;DUDUDU ROAD NEAR UCCSA;;DUDUDU ROAD,AMANDAWE,SCOTTBURGH,4180;Q3;1/3/1900;YES;RURAL;927;29
500101787;KZN;AMANCAMAKAZANA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,9131;-28,5913;Alfred Duma Local Municipality;MODDERSPRUIT;;ST CHADS;;ST CHADS AREA,EZAKHENI IA,LADYSMITH,3381;Q3;1/3/1900;YES;RURAL;1825;45
500101824;KZN;AMANDLA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMKHANYAKUDE;;GOVERNMENT;GOVERNMENT;32,8285;-26,8907;Umhlabuyalingana Local Municipality;MAHLUNGULU;;MAHLUNGULU AREA;;MAHLUNGULU RESERVE,KWANGWANASE,MANGUZI,3973;Q2;1/3/1900;YES;RURAL;377;17
500101861;KZN;AMANDLAKAPHELI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UGU;;GOVERNMENT;GOVERNMENT;30,4637;-30,1053;Umdoni Local Municipality;NTSHINGWANA;;;;SCHOOL LOCATED AT KWALEMBE,UMZINTO,4200;Q1;1/3/1900;YES;RURAL;139;5
500101898;KZN;AMANDLESIZWE PRIMARY  SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMKHANYAKUDE;;GOVERNMENT;GOVERNMENT;32,161;-28,3924;Mtubatuba Local Municipality;NKOMBOSE;;NKOMBOSE AREA;;NKOMBOSE RESERVE,KWANKOMBOSE,MTUBATUBA,3935;Q3;1/3/1900;YES;RURAL;466;12
500101935;KZN;AMANDLETHU SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,9802;-29,6864;Ethekwini Metropolitan Municipality;LOWER ANGOLA;;INANDA;;AMAOTI MAIN ROAD,ETHEKWINI,DURBAN,4310;Q3;1/3/1900;YES;URBAN;1702;52
500101972;KZN;AMANDOSI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;KING CETSHWAYO;;TRUST LAND;GOVERNMENT;31,9121;-28,892;uMhlathuze Local Municipality;SIKHALASENKOSI;;;;10 KWANDAYA RESERVE,ESIKHAWINI,RICHARDS BAY,3887;Q2;1/3/1900;YES;RURAL;558;18
500102009;KZN;AMANDUS HILL PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMGUNGUNDLOVU;;CHURCH;CHURCH;30,4158;-29,9793;Richmond Local Municipality;RICHMOND NU;;INHLAZUKA;;61 D SECTION,NHLAZUKA,RICHMOND,3780;Q2;1/3/1900;YES;RURAL;82;5
500102046;KZN;AMANGANGA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,7736;-29,8398;Ethekwini Metropolitan Municipality;EPITOLI;;KWANDENGEZI;;6138 MPANGELA DRIVE,NDENGEZA,PINETOWN,3607;Q3;1/3/1900;YES;URBAN;439;14
500102083;KZN;AMANGWANE HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UTHUKELA;;GOVERNMENT;GOVERNMENT;29,1226;-28,6776;Okhahlamba Local Municipality;MKUKWINI;;;;DUKUZA ZWELISHA ROAD,EZWELISHA,BERVILLE,3350;Q2;1/3/1900;YES;RURAL;1302;41
500102120;KZN;AMANGWE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;KING CETSHWAYO;;GOVERNMENT;GOVERNMENT;31,8587;-28,7545;uMhlathuze Local Municipality;MATSHANA;;RURAL AREA;;MATSHANA MAIN ROAD,MATSHANA,EMPANGENI,3880;Q3;1/3/1900;YES;RURAL;514;11
500102157;KZN;AMANZABOMVU PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ZULULAND;;TRUST LAND;GOVERNMENT;31,2322;-27,3732;UPhongolo Local Municipality;BONGASPOORT;;KLIPWAL ROAD-NTUMBANE;;NTUMBANE AREA,KLIPWAL ROAD, BONGASPOORT,PONGOLA,3170;Q2;1/3/1900;YES;RURAL;79;4
500102194;KZN;AMANZASHISAYO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;ZULULAND;;GOVERNMENT;GOVERNMENT;30,8598;-27,5453;eDumbe Local Municipality;VRYHEID NU;;;;NATAL SPA,AMANZASHISAYO AREA,VRYHEID,3100;Q1;1/3/1900;YES;RURAL;184;5
500102231;KZN;AMANZIMTOTI HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,8727;-30,0651;Ethekwini Metropolitan Municipality;SHULTON PARK;;AMANZIMTOTI;;30 DARTNELL ROAD,AMANZIMTOTI,4125;Q5;1/3/1900;NO;URBAN;979;49
500102268;KZN;AMANZIMTOTI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMLAZI;;GOVERNMENT;GOVERNMENT;30,8876;-30,0426;Ethekwini Metropolitan Municipality;NONE;;AMANZIMTOTI;;2 FROST ROAD,AMANZIMTOTI,4125;Q5;1/3/1900;NO;URBAN;787;43
500102305;KZN;AMAOTI NO. 3 COMBINED SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,99365;-29,68434;Ethekwini Metropolitan Municipality;LOWER ANGOLA;;PHOENIX;;AMAOTO MAIN ROAD,EMAWOTHI,DURBAN,4310;Q3;1/3/1900;YES;URBAN;1175;32
500102342;KZN;AMAOTI PRIMARY  SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,9852;-29,6779;Ethekwini Metropolitan Municipality;AMAOTI;;OHLANGE;;403 D SECTION,INFORMAL SETTLEMENT,NANDA,4310;Q2;1/3/1900;YES;URBAN;1277;42
500102379;KZN;AMAPHISI HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;UTHUKELA;;TRUST LAND;GOVERNMENT;29,0832;-28,6254;Okhahlamba Local Municipality;LANGKLOOF;;OLIVIERSHOEK PASS;;OLIVIERSHOEK PASS,LANGKLOOF,BERGVILLE,3354;Q3;1/3/1900;YES;RURAL;448;17
500102416;KZN;AMAPHUPHESIZWE HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;ILEMBE;;GOVERNMENT;GOVERNMENT;31,0486;-29,1379;Maphumulo Local Municipality;UMPHUMULO;;;;MPHUMULO MISSION,MAPHUMULO,STANGER,4470;Q1;1/3/1900;YES;RURAL;666;18
500102453;KZN;AMAPHUTHU HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;KING CETSHWAYO;;GOVERNMENT;GOVERNMENT;31,0092;-28,62;Nkandla Local Municipality;THULANI;;VULEKA ROAD;;NKONISA RESERVE,NKANDLA,3855;Q1;1/3/1900;YES;RURAL;213;7
500102490;KZN;AMAQADI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,7537;-29,6471;Ethekwini Metropolitan Municipality;MABEDLANE;;;;1506 NTONONO D ROAD,PINETOWN,DURBAN,3660;Q2;1/3/1900;YES;RURAL;62;3
500102527;KZN;AMAQHAWE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMKHANYAKUDE;;GOVERNMENT;GOVERNMENT;32,2368;-27,0373;Jozini Local Municipality;SHEMULA GATA;;NEAR BOOM GATE;;MAKWAKWA ROAD,EZIMPISINI,INGWAVUMA,3976;Q1;1/3/1900;YES;RURAL;1212;28
500102601;KZN;SIYAPHUMELELA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;PINETOWN;;GOVERNMENT;GOVERNMENT;30,8442;-29,6301;Ethekwini Metropolitan Municipality;MATATA;;UPPER AMANTUNGWA QADI TRIBAL AUTHORITY;;UP AMANTUNGWA AREA,AMATATA,INANDA,4310;Q1;1/3/1900;YES;RURAL;596;19
500102638;KZN;AMATHULI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRIMARY SUBJECTS;UMGUNGUNDLOVU;;GOVERNMENT;GOVERNMENT;30,8655;-29,3867;uMshwathi Local Municipality;SWIDI;;OPPOSITE SIKHULILE SECONDARY;;614 NOODSBERG ROAD,UMTHULI TRIBAL AREA,OZWATHINI,3242;Q2;1/3/1900;YES;RURAL;358;9
500102675;KZN;AMATIGULU HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;SECONDARY SUBJECTS;ILEMBE;;GOVERNMENT;GOVERNMENT;31,6249;-29,0745;Mandeni Local Municipality;DOKODWENI;;;;DOKODWENI RESERVE,GINGINDLOVU,3800;Q3;1/3/1900;YES;RURAL;368;11
